,PUMA,NP,ACCESS,BATH,BDSP,BLD,BROADBND,COMPOTHX,DIALUP,ELEFP,ELEP,FS,FULFP,GASFP,HFL,HISPEED,LAPTOP,OTHSVCEX,REFR,RMSP,RNTM,RNTP,SATELLITE,SMARTPHONE,TABLET,TEL,TEN,VEH,WATFP,YBL,GRPIP,HHL,HHLANP,HHT,HINCP,HUPAC,KIT,LNGI,MULTG,MV,NOC,NPP,NR,PARTNER,PSF,R18,R65,RESMODE,SRNT,SSMC,WGTP_CLT,AMI,AFF_OCC,COST_BURDALL,Cluster
883,3103,3,1.0,1,3,2,1.0,2.0,2.0,3.0,210.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,15,18.0,1.0,9500.0,1.0,117000.0,1.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,35.0,7.0,5.0,0.0,Cluster 3
884,3103,3,1.0,1,3,2,1.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,5,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,6,16.0,2.0,1200.0,5.0,97000.0,4.0,1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,132.0,7.0,4.0,0.0,Cluster 0
885,3101,1,1.0,1,1,7,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,670.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,29.0,1.0,9500.0,4.0,30000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,44.0,3.0,3.0,0.0,Cluster 1
886,3105,2,1.0,1,2,6,1.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,850.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,6,21.0,1.0,9500.0,3.0,55000.0,2.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,115.88,5.0,3.0,0.0,Cluster 3
887,3101,2,1.0,1,3,2,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1,6,2.0,950.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4,11.0,1.0,9500.0,7.0,113300.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,51.0,7.0,3.0,0.0,Cluster 0
888,3105,2,1.0,1,3,7,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,8,22.0,1.0,9500.0,3.0,70000.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,363.34,6.0,4.0,0.0,Cluster 3
889,3108,2,1.0,1,2,7,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,780.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,10,42.0,1.0,9500.0,2.0,25000.0,2.0,1,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,22.58,2.0,3.0,1.0,Cluster 3
890,3102,3,1.0,1,3,2,1.0,2.0,2.0,3.0,280.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,5,2.0,800.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,8,26.0,2.0,1200.0,1.0,52000.0,1.0,1,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,82.49,4.0,3.0,0.0,Cluster 3
891,3105,1,1.0,1,1,9,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1,2,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,20,27.0,1.0,9500.0,6.0,69000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,91.33,7.0,6.0,0.0,Cluster 0
892,3106,1,1.0,1,3,2,1.0,2.0,2.0,3.0,170.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,6,2.0,900.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,9,36.0,2.0,1200.0,6.0,0.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,49.91,1.0,3.0,1.0,Cluster 1
893,3102,1,1.0,1,1,7,1.0,2.0,2.0,2.0,114.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,730.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3,55.0,1.0,9500.0,4.0,15920.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,56.96,2.0,3.0,1.0,Cluster 1
894,3101,1,1.0,1,1,8,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,720.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,5,85.0,1.0,9500.0,4.0,11500.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,134.0,1.0,3.0,1.0,Cluster 1
895,3108,2,1.0,1,2,5,1.0,2.0,2.0,1.0,114.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,5,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,19,3.0,1.0,9500.0,1.0,413000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,80.63,7.0,4.0,0.0,Cluster 0
896,3102,2,1.0,1,0,7,1.0,2.0,2.0,3.0,160.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,990.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,15.0,3.0,1055.0,1.0,95200.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,55.97,7.0,5.0,0.0,Cluster 0
897,3101,1,1.0,1,2,9,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,6,35.0,1.0,9500.0,6.0,40000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,30.0,4.0,4.0,1.0,Cluster 1
898,3104,2,1.0,1,1,8,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,2,2.0,970.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,30.0,1.0,9500.0,1.0,42000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,64.35,4.0,4.0,1.0,Cluster 0
899,3108,3,1.0,1,3,6,1.0,2.0,2.0,3.0,130.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,990.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,5,78.0,1.0,9500.0,3.0,18000.0,2.0,1,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,101.91,1.0,4.0,1.0,Cluster 3
900,3107,2,1.0,1,3,2,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,5,2.0,900.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,8,48.0,1.0,9500.0,3.0,27300.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,152.61,2.0,3.0,1.0,Cluster 3
901,3105,2,1.0,1,0,9,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,980.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,13.0,3.0,1170.0,7.0,101000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,44.19,7.0,5.0,0.0,Cluster 0
902,3104,2,1.0,1,3,3,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,5,12.0,3.0,1132.0,1.0,178500.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,49.5,7.0,5.0,0.0,Cluster 0
903,3105,1,1.0,1,1,8,2.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,18,33.0,1.0,9500.0,6.0,45000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,419.31,5.0,5.0,1.0,Cluster 0
904,3102,1,1.0,1,2,7,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,4,2.0,850.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,6,34.0,1.0,9500.0,6.0,35000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,147.3,4.0,3.0,1.0,Cluster 1
905,3101,2,3.0,1,3,2,1.0,2.0,2.0,3.0,170.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,6,2.0,1068.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,1,36.0,1.0,9500.0,1.0,6210.0,4.0,1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,111.0,1.0,1.0,0.0,Cluster 1
906,3101,1,1.0,1,0,9,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,11,18.0,1.0,9500.0,4.0,100000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,97.0,7.0,6.0,0.0,Cluster 0
907,3108,2,1.0,1,3,2,1.0,2.0,2.0,3.0,90.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,7,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,8,11.0,1.0,9500.0,1.0,214000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,274.13,7.0,5.0,0.0,Cluster 0
908,3105,2,1.0,1,3,2,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1600.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,19.0,1.0,9500.0,7.0,116900.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,36.33,7.0,5.0,0.0,Cluster 0
909,3108,1,1.0,1,4,2,1.0,2.0,2.0,3.0,180.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1,8,2.0,1068.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,7,36.0,1.0,9500.0,6.0,63000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,81.27,7.0,1.0,0.0,Cluster 1
910,3101,1,3.0,1,1,4,1.0,2.0,2.0,3.0,60.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,510.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,4,23.0,1.0,9500.0,4.0,30800.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,110.0,3.0,2.0,0.0,Cluster 1
911,3107,2,1.0,1,2,7,2.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,6,45.0,1.0,9500.0,7.0,33000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,225.11,3.0,4.0,1.0,Cluster 1
912,3108,3,1.0,1,2,6,1.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,980.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,6,19.0,1.0,9500.0,1.0,70000.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,128.36,6.0,4.0,0.0,Cluster 3
913,3106,4,1.0,1,2,2,1.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,4,2.0,630.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,19,58.0,2.0,1200.0,3.0,16500.0,3.0,1,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,67.89,1.0,2.0,1.0,Cluster 3
914,3101,2,1.0,1,2,5,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1,17.0,1.0,9500.0,5.0,115000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1,0.0,61.0,7.0,5.0,0.0,Cluster 0
915,3102,3,1.0,1,1,2,2.0,2.0,2.0,3.0,70.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1,4,2.0,600.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3,93.0,4.0,1960.0,1.0,8620.0,1.0,1,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,62.85,1.0,2.0,1.0,Cluster 3
916,3103,1,1.0,1,1,6,2.0,2.0,2.0,3.0,100.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,820.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,6,101.0,1.0,9500.0,6.0,4500.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,118.0,1.0,4.0,1.0,Cluster 1
917,3105,2,1.0,1,3,2,1.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,11,14.0,1.0,9500.0,5.0,123000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1,0.0,50.08,7.0,4.0,0.0,Cluster 0
918,3107,2,1.0,1,2,8,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,12,14.0,1.0,9500.0,7.0,130000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,40.05,7.0,5.0,0.0,Cluster 0
919,3105,1,1.0,1,1,5,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,680.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,7,50.0,1.0,9500.0,6.0,18300.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,47.14,2.0,3.0,1.0,Cluster 1
920,3101,2,1.0,1,2,9,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1900.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,18,18.0,1.0,9500.0,7.0,130000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,96.0,7.0,6.0,0.0,Cluster 0
921,3104,1,1.0,1,1,7,1.0,2.0,2.0,3.0,40.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,2,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,5,32.0,1.0,9500.0,6.0,45000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,79.2,5.0,5.0,1.0,Cluster 0
922,3105,1,1.0,1,2,8,1.0,2.0,2.0,3.0,60.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1,4,2.0,920.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,72.0,1.0,9500.0,4.0,17300.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,126.68,2.0,4.0,1.0,Cluster 1
923,3104,1,3.0,1,1,9,1.0,2.0,2.0,1.0,114.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1,3,1.0,1300.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,6,45.0,1.0,9500.0,6.0,34730.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,125.73,4.0,5.0,1.0,Cluster 2
924,3104,1,1.0,1,1,8,1.0,2.0,2.0,3.0,140.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,960.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,10,30.0,1.0,9500.0,6.0,45000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,39.6,5.0,5.0,1.0,Cluster 0
925,3103,1,1.0,1,4,7,2.0,2.0,2.0,1.0,114.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,6,2.0,600.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,9,35.0,1.0,9500.0,6.0,20800.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,224.0,2.0,1.0,1.0,Cluster 2
926,3101,1,1.0,1,1,5,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,800.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,4,30.0,1.0,9500.0,4.0,36000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,49.0,4.0,4.0,1.0,Cluster 1
927,3106,2,1.0,1,5,2,1.0,2.0,2.0,3.0,200.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,2800.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,8,50.0,1.0,9500.0,1.0,75000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,18.91,7.0,7.0,1.0,Cluster 0
928,3103,1,1.0,1,2,6,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1,4,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,9,40.0,1.0,9500.0,6.0,48000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,119.0,5.0,5.0,1.0,Cluster 0
929,3104,2,1.0,1,0,9,1.0,1.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,1000.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,16.0,1.0,9500.0,7.0,83900.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,33.66,7.0,5.0,0.0,Cluster 0
930,3103,3,1.0,1,3,2,1.0,2.0,2.0,3.0,140.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,7,2.0,880.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,80.0,1.0,9500.0,3.0,18000.0,2.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,153.0,1.0,4.0,1.0,Cluster 3
931,3102,4,3.0,1,2,5,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,820.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5,20.0,2.0,1200.0,1.0,54800.0,2.0,1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,272.01,4.0,3.0,0.0,Cluster 3
932,3102,4,1.0,1,3,2,1.0,2.0,2.0,3.0,150.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1,6,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,8,16.0,1.0,9500.0,3.0,107000.0,3.0,1,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,3,1,0.0,70.7,7.0,4.0,0.0,Cluster 3
933,3101,2,1.0,1,3,4,2.0,2.0,2.0,2.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1068.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1,36.0,1.0,9500.0,1.0,209000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,109.0,7.0,4.0,0.0,Cluster 0
934,3107,2,1.0,1,1,7,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,22,27.0,1.0,9500.0,1.0,52800.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,13.69,5.0,5.0,0.0,Cluster 0
935,3108,2,3.0,1,1,7,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,870.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,32.0,1.0,9500.0,3.0,35000.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,178.67,3.0,4.0,1.0,Cluster 3
936,3108,1,1.0,1,3,2,2.0,2.0,2.0,3.0,150.0,2.0,2.0,4.0,8.0,1.0,1.0,2.0,1,6,2.0,1068.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,6,36.0,1.0,9500.0,4.0,18800.0,4.0,1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,61.28,2.0,1.0,0.0,Cluster 1
937,3105,3,1.0,1,2,4,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,4,2.0,800.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,17.0,2.0,1200.0,5.0,68000.0,4.0,1,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,187.56,6.0,3.0,0.0,Cluster 0
938,3103,1,1.0,1,2,7,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,8,35.0,1.0,9500.0,4.0,40000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,114.0,4.0,4.0,1.0,Cluster 1
939,3103,4,1.0,1,3,2,1.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,900.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,21.0,2.0,1200.0,1.0,66000.0,2.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,51.0,5.0,3.0,0.0,Cluster 3
940,3106,5,1.0,1,3,2,1.0,2.0,2.0,3.0,230.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,12,25.0,1.0,9500.0,1.0,77900.0,3.0,1,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,63.86,5.0,5.0,0.0,Cluster 3
941,3105,1,1.0,1,1,9,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,19,19.0,1.0,9500.0,6.0,87000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,49.1,7.0,5.0,0.0,Cluster 0
942,3102,1,3.0,1,1,7,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,750.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5,45.0,1.0,9500.0,4.0,22000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,275.94,2.0,3.0,1.0,Cluster 1
943,3108,2,2.0,1,2,9,1.0,2.0,2.0,1.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,1.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,6,21.0,1.0,9500.0,1.0,95500.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,1,0.0,38.06,7.0,6.0,0.0,Cluster 2
944,3102,3,3.0,1,3,2,1.0,2.0,2.0,3.0,100.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,5,2.0,580.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5,19.0,1.0,9500.0,5.0,55500.0,4.0,1,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1,0.0,112.93,5.0,2.0,0.0,Cluster 1
945,3108,3,2.0,1,3,6,1.0,2.0,2.0,3.0,170.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,5,34.0,1.0,9500.0,3.0,45000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,47.73,4.0,4.0,1.0,Cluster 1
946,3104,2,1.0,1,1,7,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,870.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,27.0,1.0,9500.0,2.0,42000.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,118.8,4.0,4.0,0.0,Cluster 3
947,3108,3,1.0,1,3,2,1.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,10,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,34.0,1.0,9500.0,3.0,52000.0,2.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,58.05,4.0,4.0,1.0,Cluster 3
948,3103,1,1.0,1,2,7,2.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8,30.0,1.0,9500.0,4.0,52000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,283.0,6.0,4.0,1.0,Cluster 1
